date,state,tot_cases,conf_cases
01/10/20,TX,752501,
01/10/20,PW,0,
01/10/20,PA,160123,154822
01/10/20,PR,49747,24505
01/10/20,AR,84821,
01/10/20,NY,215457,
01/10/20,NM,29661,
02/10/20,TX,756004,
02/10/20,CO,71898,66891
02/10/20,PW,0,
02/10/20,AR,85779,
02/10/20,FL,703212,
02/10/20,AS,0,
02/10/20,IA,91025,
02/10/20,AK,8170,
02/10/20,OH,156809,147797
02/10/20,HI,12699,
02/10/20,NYC,246739,240873
02/10/20,MA,133631,131214
02/10/20,IL,300385,297646
02/10/20,FSM,0,0
02/10/20,NC,214684,209397
02/10/20,NH,8534,
02/10/20,MO,140623,
02/10/20,OR,34163,32502
02/10/20,MS,102718,93195
02/10/20,MD,126819,
02/10/20,NE,46978,
02/10/20,CT,58297,55862
02/10/20,WY,6214,5289
02/10/20,NJ,212134,
02/10/20,RI,25322,
02/10/20,KY,70727,61647
02/10/20,DC,15423,
02/10/20,ID,43238,39137
02/10/20,AL,167399,143614
02/10/20,SC,151187,145432
02/10/20,MT,14283,14283
02/10/20,VI,1326,
02/10/20,WI,134948,127906
02/10/20,DE,21125,20018
02/10/20,GU,2617,
02/10/20,ND,23134,23134
02/10/20,MI,240245,217802
02/10/20,LA,168826,
02/10/20,NV,81286,
02/10/20,VA,150803,142923
02/10/20,WA,88810,
02/10/20,CA,844524,
02/10/20,ME,5468,4900
02/10/20,MN,101366,
02/10/20,IN,122640,
02/10/20,VT,1768,
02/10/20,AZ,219878,215202
02/10/20,WV,16307,15834
02/10/20,PR,50375,24804
02/10/20,GA,338824,319107
02/10/20,RMI,0,0
02/10/20,NY,216456,
02/10/20,OK,96292,90628
02/10/20,UT,75157,75157
02/10/20,SD,23522,
02/10/20,TN,202544,194273
02/10/20,MP,73,73
02/10/20,KS,61111,57762
02/10/20,PA,161284,155906
02/10/20,NM,30000,
03/10/20,HI,12768,
03/10/20,WV,16468,15971
03/10/20,NY,217475,
03/10/20,AS,0,
03/10/20,SD,23986,
03/10/20,MP,73,73
03/10/20,CO,71898,66891
03/10/20,OK,97408,91515
03/10/20,CT,58297,55862
03/10/20,VI,1327,
03/10/20,KY,72001,62669
03/10/20,ME,5520,4945
03/10/20,NJ,213157,
03/10/20,WY,6365,5415
03/10/20,MT,14561,14561
03/10/20,RI,25462,
03/10/20,GU,2617,
03/10/20,IN,124059,
03/10/20,DE,21243,20167
03/10/20,ND,23550,23550
03/10/20,NV,81812,
03/10/20,MO,141475,
03/10/20,MD,127290,
03/10/20,WI,138002,130798
03/10/20,CA,847165,
03/10/20,MN,103826,
03/10/20,VT,1778,
03/10/20,DC,15473,
03/10/20,NE,47404,
03/10/20,FSM,0,0
03/10/20,ID,43702,39494
03/10/20,NC,216886,211403
03/10/20,MS,103142,93471
03/10/20,AL,168046,144101
03/10/20,WA,89419,
03/10/20,MI,241318,218760
03/10/20,VA,151870,143883
03/10/20,LA,168826,
03/10/20,AZ,220515,215804
03/10/20,IL,302827,300088
03/10/20,OR,34511,32850
03/10/20,NH,8597,
03/10/20,SC,151993,146147
03/10/20,PR,50665,25024
03/10/20,GA,340362,320567
03/10/20,IA,91964,
03/10/20,FL,705938,
03/10/20,AK,8312,
03/10/20,OH,157966,148892
03/10/20,KS,61111,57762
03/10/20,PW,0,
03/10/20,NM,30296,
03/10/20,AR,86525,
03/10/20,MA,134303,131814
03/10/20,NYC,247287,241403
03/10/20,TX,763010,
03/10/20,UT,76225,76225
03/10/20,PA,161284,155906
03/10/20,RMI,0,0
03/10/20,TN,204400,195913
04/10/20,PA,163535,158001
04/10/20,WV,16628,16132
04/10/20,PR,51305,25397
04/10/20,CO,73076,68016
04/10/20,OH,158907,149762
04/10/20,NYC,247731,241842
04/10/20,TN,205255,196648
04/10/20,AR,87013,
04/10/20,AS,0,
04/10/20,KS,61111,57762
04/10/20,TX,765894,
04/10/20,IN,125146,
04/10/20,AL,168725,144627
04/10/20,IL,304280,301541
04/10/20,DC,15519,
04/10/20,MN,103826,
04/10/20,ID,43964,39722
04/10/20,MO,142229,
04/10/20,SC,152667,146780
04/10/20,CA,849375,
04/10/20,FSM,0,0
04/10/20,RI,25540,
04/10/20,KY,72617,63189
04/10/20,AZ,220871,216144
04/10/20,OR,34770,33109
04/10/20,LA,169719,
04/10/20,MI,242273,219616
04/10/20,GU,2617,
04/10/20,ND,23862,23862
04/10/20,NC,217496,211961
04/10/20,NH,8645,
04/10/20,WI,139928,132663
04/10/20,MS,103542,93713
04/10/20,DE,21363,20287
04/10/20,NJ,213851,
04/10/20,WA,89874,
04/10/20,VT,1785,
04/10/20,VI,1327,
04/10/20,ME,5545,4963
04/10/20,MD,127791,
04/10/20,VA,152557,144439
04/10/20,WY,6504,5546
04/10/20,MT,14635,14635
04/10/20,CT,58297,55862
04/10/20,NE,47808,
04/10/20,NV,82204,
04/10/20,PW,0,
04/10/20,SD,24418,
04/10/20,NM,30477,
04/10/20,MP,75,75
04/10/20,OK,98313,92212
04/10/20,FL,707751,
04/10/20,AK,8451,
04/10/20,UT,77618,77618
04/10/20,MA,134947,132440
04/10/20,HI,12819,
04/10/20,GA,341302,321438
04/10/20,RMI,0,0
04/10/20,IA,92584,
04/10/20,NY,218165,
05/10/20,KS,62708,59067
05/10/20,WV,16742,16251
05/10/20,NYC,248233,242315
05/10/20,PA,164207,158663
05/10/20,CO,73537,68449
05/10/20,AK,8646,
05/10/20,UT,78723,78723
05/10/20,GA,342421,322235
05/10/20,AS,0,
05/10/20,SD,24598,
05/10/20,PW,0,
05/10/20,NY,218630,
05/10/20,OK,99154,92898
05/10/20,HI,12900,
05/10/20,SC,153236,147301
05/10/20,VA,153182,144987
05/10/20,CA,853674,
05/10/20,KY,73158,63658
05/10/20,AL,170016,145668
05/10/20,FSM,0,0
05/10/20,WA,90276,
05/10/20,CT,59120,56707
05/10/20,GU,2818,
05/10/20,ID,44422,40131
05/10/20,NC,219754,214209
05/10/20,MD,128204,
05/10/20,IL,306133,303394
05/10/20,OR,35049,33329
05/10/20,WI,141655,134359
05/10/20,MO,144762,
05/10/20,NV,82529,
05/10/20,DC,15547,
05/10/20,AZ,221188,216451
05/10/20,VI,1322,
05/10/20,WY,6629,5660
05/10/20,MN,105740,
05/10/20,MT,15298,15298
05/10/20,ME,5565,4983
05/10/20,RI,25711,
05/10/20,IN,125976,
05/10/20,DE,21363,20287
05/10/20,VT,1817,
05/10/20,MI,243156,220428
05/10/20,ND,24364,24364
05/10/20,LA,169937,
05/10/20,NJ,214455,
05/10/20,NE,48260,
05/10/20,MS,104428,94350
05/10/20,NH,8680,
05/10/20,RMI,0,0
05/10/20,FL,709156,
05/10/20,AR,87430,
05/10/20,OH,159964,150761
05/10/20,MP,75,75
05/10/20,TX,769303,
05/10/20,PR,51737,25635
05/10/20,IA,92989,
05/10/20,NM,30632,
05/10/20,MA,135462,132905
05/10/20,TN,206050,197333
06/10/20,CO,74191,69049
06/10/20,MP,75,75
06/10/20,PA,165243,159590
06/10/20,NM,30947,
06/10/20,MA,135957,133359
06/10/20,PR,51768,25658
06/10/20,KS,62708,59067
06/10/20,GA,344399,323188
06/10/20,AS,0,
06/10/20,SD,24876,
06/10/20,TX,773435,
06/10/20,UT,79439,79439
06/10/20,PW,0,
06/10/20,LA,170469,
06/10/20,CA,857408,
06/10/20,KY,74194,64350
06/10/20,IN,126946,
06/10/20,DE,21466,20392
06/10/20,AZ,222053,217273
06/10/20,AL,171092,146495
06/10/20,ND,24857,24857
06/10/20,FSM,0,0
06/10/20,IL,307750,305011
06/10/20,GU,2868,
06/10/20,NE,48758,
06/10/20,MO,146990,
06/10/20,NJ,215195,
06/10/20,VA,153691,145462
06/10/20,NH,8731,
06/10/20,MD,128644,
06/10/20,OR,35340,33620
06/10/20,RI,25891,
06/10/20,WY,6770,5751
06/10/20,NV,83005,
06/10/20,VT,1821,
06/10/20,ME,5604,5011
06/10/20,WA,90663,
06/10/20,DC,15652,
06/10/20,MI,244705,221796
06/10/20,SC,154207,148084
06/10/20,NC,221258,215477
06/10/20,MN,105740,
06/10/20,CT,59241,56829
06/10/20,ID,45082,40685
06/10/20,VI,1321,
06/10/20,MT,15723,15723
06/10/20,MS,105072,94811
06/10/20,WI,143730,136379
06/10/20,HI,13009,
06/10/20,OH,161299,151983
06/10/20,TN,208805,199747
06/10/20,WV,16936,16423
06/10/20,AR,88071,
06/10/20,IA,93563,
06/10/20,FL,711358,
06/10/20,AK,8792,
06/10/20,OK,100578,94053
06/10/20,RMI,0,0
06/10/20,NYC,248885,242902
06/10/20,NY,219456,
07/10/20,MA,136492,133868
07/10/20,TN,210956,201645
07/10/20,PR,52294,26010
07/10/20,IA,94615,
07/10/20,OH,162723,153281
07/10/20,CO,74922,69748
07/10/20,OK,101831,95080
07/10/20,AK,8914,
07/10/20,NY,220268,
07/10/20,NYC,249345,243323
07/10/20,PA,166552,160772
07/10/20,AR,88880,
07/10/20,AZ,222658,217866
07/10/20,AL,172224,147422
07/10/20,ME,5639,5048
07/10/20,ID,45753,41220
07/10/20,CA,861125,
07/10/20,MN,107922,
07/10/20,NC,222969,216943
07/10/20,ND,25384,25384
07/10/20,FSM,0,0
07/10/20,MT,16063,16063
07/10/20,NE,49397,
07/10/20,WA,91208,
07/10/20,VI,1322,
07/10/20,MD,129425,
07/10/20,VA,155535,146957
07/10/20,WY,6899,5866
07/10/20,NJ,215819,
07/10/20,VT,1827,
07/10/20,MS,105677,95236
07/10/20,NV,83437,
07/10/20,GU,2934,
07/10/20,DE,21550,20474
07/10/20,SC,155045,148689
07/10/20,MI,246220,223149
07/10/20,CT,59364,56958
07/10/20,LA,172625,
07/10/20,DC,15697,
07/10/20,IN,128227,
07/10/20,MO,149191,
07/10/20,RI,26138,
07/10/20,IL,310380,307641
07/10/20,OR,35634,33914
07/10/20,KY,76587,66148
07/10/20,WI,146193,138698
07/10/20,NH,8800,
07/10/20,TX,777556,
07/10/20,WV,17139,16596
07/10/20,MP,75,75
07/10/20,RMI,0,0
07/10/20,FL,713902,
07/10/20,SD,25906,
07/10/20,PW,0,
07/10/20,UT,80446,80446
07/10/20,HI,13110,
07/10/20,KS,63952,60001
07/10/20,AS,0,
07/10/20,GA,346195,324666
07/10/20,NM,31372,
08/10/20,CO,75785,70559
08/10/20,IA,96224,
08/10/20,NY,221408,
08/10/20,MA,136936,134277
08/10/20,AK,9048,
08/10/20,WV,17325,16776
08/10/20,UT,81947,81947
08/10/20,FL,717148,
08/10/20,OH,164262,154746
08/10/20,NM,31756,
08/10/20,TX,781794,
08/10/20,SD,26441,
08/10/20,HI,13110,
08/10/20,GA,348022,325929
08/10/20,RMI,0,0
08/10/20,AR,90145,
08/10/20,IN,129677,
08/10/20,WA,91918,
08/10/20,NV,83917,
08/10/20,VT,1838,
08/10/20,CT,59748,57332
08/10/20,VI,1324,
08/10/20,WI,149467,141830
08/10/20,OR,36116,34396
08/10/20,SC,156014,149542
08/10/20,GU,2989,
08/10/20,MN,107922,
08/10/20,ME,5666,5075
08/10/20,WY,7092,6031
08/10/20,RI,26407,
08/10/20,DE,21682,20604
08/10/20,MD,130159,
08/10/20,NE,50060,
08/10/20,CA,864878,
08/10/20,MO,151340,
08/10/20,ID,46426,41740
08/10/20,MT,16677,16677
08/10/20,MI,247802,224579
08/10/20,MS,106371,95744
08/10/20,NJ,217236,
08/10/20,NC,225397,219162
08/10/20,ND,26040,26040
08/10/20,NH,8878,
08/10/20,AL,173292,148290
08/10/20,FSM,0,0
08/10/20,IL,313439,310700
08/10/20,AZ,223522,218717
08/10/20,DC,15765,
08/10/20,LA,173149,
08/10/20,VA,156649,147928
08/10/20,KY,77455,66830
08/10/20,TN,213222,203656
08/10/20,PA,167928,162063
08/10/20,PW,0,
08/10/20,AS,0,
08/10/20,PR,52892,26326
08/10/20,NYC,250037,243975
08/10/20,MP,75,75
08/10/20,KS,63952,60001
08/10/20,OK,103213,96222
09/10/20,AS,0,
09/10/20,WV,17707,17129
09/10/20,RMI,0,0
09/10/20,TX,785830,
09/10/20,OH,166102,156480
09/10/20,HI,13263,
09/10/20,MP,77,77
09/10/20,PW,0,
09/10/20,NYC,250760,244655
09/10/20,FL,720001,
09/10/20,NM,32241,
09/10/20,UT,83290,83290
09/10/20,OK,104573,97384
09/10/20,KS,65807,61856
09/10/20,IA,97457,
09/10/20,NY,222376,
09/10/20,AL,174389,149154
09/10/20,NE,50060,
09/10/20,WA,92560,
09/10/20,WY,7335,6226
09/10/20,SC,157199,150570
09/10/20,MO,153461,
09/10/20,RI,26605,
09/10/20,AZ,224206,219369
09/10/20,MT,17914,17914
09/10/20,VA,157905,148933
09/10/20,LA,173406,
09/10/20,DE,21827,20748
09/10/20,IN,131493,
09/10/20,ND,26628,26628
09/10/20,DC,15843,
09/10/20,NC,227431,220965
09/10/20,ID,47088,42260
09/10/20,GU,2989,
09/10/20,CT,60038,57598
09/10/20,NV,84685,
09/10/20,KY,78456,67635
09/10/20,VI,1324,
09/10/20,MD,130795,
09/10/20,CA,868420,
09/10/20,OR,36526,34806
09/10/20,MI,249407,226006
09/10/20,FSM,0,0
09/10/20,WI,152631,144818
09/10/20,MN,109312,
09/10/20,NJ,218227,
09/10/20,NH,8970,
09/10/20,ME,5696,5105
09/10/20,IL,316556,313518
09/10/20,VT,1846,
09/10/20,MS,107107,96230
09/10/20,SD,27215,
09/10/20,TN,215355,205539
09/10/20,AK,9233,
09/10/20,AR,91312,
09/10/20,PA,169308,163321
09/10/20,MA,137701,135011
09/10/20,GA,350033,327589
09/10/20,CO,76619,71349
09/10/20,PR,53364,26558
10/10/20,HI,13371,
10/10/20,MA,138340,135598
10/10/20,AK,9464,
10/10/20,CO,77642,72316
10/10/20,NY,223248,
10/10/20,TN,217537,207491
10/10/20,PR,53671,26776
10/10/20,GA,351369,328849
10/10/20,UT,84644,84644
10/10/20,WV,17913,17310
10/10/20,PA,171050,164962
10/10/20,IA,98591,
10/10/20,GU,2989,
10/10/20,LA,173406,
10/10/20,NE,51145,
10/10/20,DC,15981,
10/10/20,DE,22130,21050
10/10/20,MT,18117,18117
10/10/20,MN,112268,
10/10/20,VT,1857,
10/10/20,MD,131357,
10/10/20,ID,47701,42770
10/10/20,ND,27265,27265
10/10/20,RI,26788,
10/10/20,MO,154533,
10/10/20,ME,5696,5105
10/10/20,NV,85491,
10/10/20,CA,871396,
10/10/20,WA,93035,
10/10/20,NC,229752,223089
10/10/20,MS,107483,96506
10/10/20,SC,158214,151444
10/10/20,OR,36526,34806
10/10/20,IL,319461,316423
10/10/20,WY,7455,6338
10/10/20,MI,251015,227450
10/10/20,VA,158716,149631
10/10/20,WI,155602,147560
10/10/20,NH,9090,
10/10/20,VI,1325,
10/10/20,CT,60038,57598
10/10/20,NJ,219187,
10/10/20,FSM,0,0
10/10/20,KY,79445,68442
10/10/20,AZ,225101,220209
10/10/20,IN,133411,
10/10/20,AL,175159,149743
10/10/20,TX,790060,
10/10/20,FL,720001,
10/10/20,NM,32722,
10/10/20,RMI,0,0
10/10/20,MP,77,77
10/10/20,NYC,251262,245128
10/10/20,AS,0,
10/10/20,SD,27947,
10/10/20,OH,167458,157764
10/10/20,PW,0,
10/10/20,AR,92220,
10/10/20,KS,65807,61856
10/10/20,OK,105883,98463
11/10/20,TX,792478,
11/10/20,AK,9714,
11/10/20,OH,168749,158959
11/10/20,HI,13435,
11/10/20,CO,78461,73116
11/10/20,PR,54234,27004
11/10/20,WV,18128,17519
11/10/20,PW,0,
11/10/20,FL,725415,
11/10/20,AS,0,
11/10/20,KS,65807,61856
11/10/20,IA,99685,
11/10/20,UT,85844,85844
11/10/20,NM,32983,
11/10/20,MA,138903,136168
11/10/20,VI,1325,
11/10/20,MS,107799,96726
11/10/20,MI,252360,228692
11/10/20,GU,3170,
11/10/20,VA,159570,150321
11/10/20,WI,158315,150236
11/10/20,FSM,0,0
11/10/20,AL,175906,150337
11/10/20,ME,5723,5128
11/10/20,MO,155468,
11/10/20,ND,27737,27737
11/10/20,LA,174587,
11/10/20,NH,9143,
11/10/20,NE,52383,
11/10/20,SC,159003,152154
11/10/20,DE,22130,21050
11/10/20,IN,134981,
11/10/20,OR,37255,35535
11/10/20,WA,93862,
11/10/20,CT,60038,57598
11/10/20,VT,1876,
11/10/20,ID,48066,43113
11/10/20,KY,80292,69138
11/10/20,CA,873593,
11/10/20,MN,113439,
11/10/20,IL,322188,319150
11/10/20,DC,15984,
11/10/20,RI,26879,
11/10/20,AZ,225699,220795
11/10/20,NJ,220023,
11/10/20,NV,85871,
11/10/20,MD,131861,
11/10/20,MT,18702,18702
11/10/20,WY,7611,6476
11/10/20,NC,231471,224727
11/10/20,MP,77,77
11/10/20,PA,172216,166081
11/10/20,SD,28564,
11/10/20,NY,223922,
11/10/20,RMI,0,0
11/10/20,OK,106860,99263
11/10/20,AR,92833,
11/10/20,NYC,251618,245480
11/10/20,TN,218552,208395
11/10/20,GA,352587,329997
12/10/20,OK,107741,99963
12/10/20,AK,9904,
12/10/20,RMI,0,0
12/10/20,NM,33362,
12/10/20,PR,54540,27139
12/10/20,NY,224558,
12/10/20,AR,93487,
12/10/20,HI,13477,
12/10/20,SD,28925,
12/10/20,MP,77,77
12/10/20,ND,28245,28245
12/10/20,MO,158257,
12/10/20,RI,27051,
12/10/20,MN,114874,
12/10/20,NE,52840,
12/10/20,LA,174647,
12/10/20,WA,93862,
12/10/20,ME,5780,5160
12/10/20,VT,1876,
12/10/20,MI,253611,229836
12/10/20,CA,877906,
12/10/20,VA,160805,151357
12/10/20,ID,48663,43660
12/10/20,CT,61377,58923
12/10/20,SC,159703,152793
12/10/20,NV,86439,
12/10/20,GU,3170,
12/10/20,NH,9208,
12/10/20,DE,22394,21311
12/10/20,DC,16022,
12/10/20,OR,37467,35747
12/10/20,WI,160331,152192
12/10/20,VI,1325,
12/10/20,NC,232747,225959
12/10/20,KY,80930,69611
12/10/20,IN,136555,
12/10/20,AZ,226175,221264
12/10/20,IL,324930,321892
12/10/20,FSM,0,0
12/10/20,MS,108726,97343
12/10/20,AL,177291,151417
12/10/20,MD,132343,
12/10/20,WY,7802,6628
12/10/20,MT,19125,19125
12/10/20,NJ,220650,
12/10/20,IA,100194,
12/10/20,MA,139663,136933
12/10/20,KS,67862,63911
12/10/20,TN,219407,209144
12/10/20,PA,173304,167068
12/10/20,GA,353768,330928
12/10/20,NYC,252069,245896
12/10/20,OH,170179,160321
12/10/20,WV,18281,17668
12/10/20,FL,726934,
12/10/20,CO,79037,73644
12/10/20,TX,795126,
12/10/20,PW,0,
12/10/20,UT,86832,86832
12/10/20,AS,0,
13/10/20,PA,174646,168253
13/10/20,PR,55516,27629
13/10/20,TX,800256,
13/10/20,GA,355093,331939
13/10/20,NM,33713,
13/10/20,OH,171626,161678
13/10/20,IA,100895,
13/10/20,FL,729591,
13/10/20,AK,10062,
13/10/20,AS,0,
13/10/20,KS,67862,63911
13/10/20,TN,222941,212228
13/10/20,CO,80085,74655
13/10/20,UT,87819,87819
13/10/20,RMI,0,0
13/10/20,IL,327781,324743
13/10/20,LA,175329,
13/10/20,MN,114874,
13/10/20,CT,61697,59237
13/10/20,DE,22394,21311
13/10/20,CA,881733,
13/10/20,NJ,221841,
13/10/20,VI,1328,
13/10/20,AZ,226860,221930
13/10/20,VT,1886,
13/10/20,MT,19967,19967
13/10/20,WY,7964,6740
13/10/20,NC,234481,227496
13/10/20,NH,9279,
13/10/20,MS,109585,97889
13/10/20,DC,16068,
13/10/20,IN,138104,
13/10/20,MI,255647,231661
13/10/20,SC,160484,153447
13/10/20,VA,161610,152039
13/10/20,WI,163759,155471
13/10/20,RI,27275,
13/10/20,FSM,0,0
13/10/20,OR,37780,36060
13/10/20,MD,132918,
13/10/20,WA,94775,
13/10/20,AL,178585,152495
13/10/20,ND,28947,28947
13/10/20,NE,53544,
13/10/20,KY,81691,70080
13/10/20,MO,160695,
13/10/20,ME,5816,5191
13/10/20,GU,3341,
13/10/20,ID,49247,44160
13/10/20,NV,86926,
13/10/20,MP,77,77
13/10/20,HI,13538,
13/10/20,MA,140412,137565
13/10/20,SD,29339,
13/10/20,PW,0,
13/10/20,NYC,252613,246398
13/10/20,WV,18555,17908
13/10/20,NY,225406,
13/10/20,OK,109158,101069
13/10/20,AR,94167,
14/10/20,RMI,0,0
14/10/20,WV,18818,18124
14/10/20,HI,13636,
14/10/20,PR,56085,27947
14/10/20,NYC,253313,246836
14/10/20,AK,10218,
14/10/20,NM,34290,
14/10/20,AS,0,
14/10/20,KS,69155,65204
14/10/20,MP,77,77
14/10/20,IA,102445,
14/10/20,UT,88963,88963
14/10/20,SC,161353,154130
14/10/20,MN,115943,
14/10/20,NJ,222986,
14/10/20,MI,257607,233413
14/10/20,OR,38160,36440
14/10/20,VI,1328,
14/10/20,FSM,0,0
14/10/20,CA,885527,
14/10/20,MS,110619,98557
14/10/20,DC,16132,
14/10/20,ND,29653,29653
14/10/20,MO,163042,
14/10/20,WA,95509,
14/10/20,IL,330643,327605
14/10/20,GU,3427,
14/10/20,WY,8177,6914
14/10/20,AZ,227762,222719
14/10/20,NH,9349,
14/10/20,DE,22465,21380
14/10/20,ME,5836,5206
14/10/20,NE,54468,
14/10/20,MD,133548,
14/10/20,KY,83013,71059
14/10/20,NC,236407,229115
14/10/20,ID,49892,44651
14/10/20,RI,27572,
14/10/20,LA,176209,
14/10/20,VT,1903,
14/10/20,CT,61861,59384
14/10/20,VA,162941,153117
14/10/20,NV,87405,
14/10/20,IN,139269,
14/10/20,MT,20720,20720
14/10/20,AL,179715,153385
14/10/20,WI,167082,158578
14/10/20,FL,732399,
14/10/20,TX,805082,
14/10/20,SD,30215,
14/10/20,OH,173665,163558
14/10/20,NY,226174,
14/10/20,OK,110420,102108
14/10/20,MA,140992,138083
14/10/20,CO,80777,75285
14/10/20,PA,175922,169350
14/10/20,GA,356669,333228
14/10/20,TN,225578,214580
14/10/20,PW,0,
14/10/20,AR,95246,
15/10/20,UT,90461,90461
15/10/20,AS,0,
15/10/20,OK,111717,103175
15/10/20,SD,31012,
15/10/20,MP,80,80
15/10/20,NM,34958,
15/10/20,PA,177520,170794
15/10/20,GA,358533,334884
15/10/20,NY,227126,
15/10/20,HI,13724,
15/10/20,KS,69155,65204
15/10/20,PR,56412,28174
15/10/20,MT,21597,21597
15/10/20,MO,165109,
15/10/20,NJ,224145,
15/10/20,DC,16166,
15/10/20,AL,180888,154323
15/10/20,ID,50610,45223
15/10/20,RI,27816,
15/10/20,WY,8375,7089
15/10/20,IL,334658,331620
15/10/20,LA,176952,
15/10/20,ND,30517,30517
15/10/20,IN,141212,
15/10/20,DE,22560,21473
15/10/20,OR,38525,36805
15/10/20,MI,259649,235257
15/10/20,WA,96185,
15/10/20,GU,3538,
15/10/20,CT,62028,59523
15/10/20,FSM,0,0
15/10/20,CA,889394,
15/10/20,NC,238939,231362
15/10/20,MS,111600,99223
15/10/20,MD,134329,
15/10/20,NV,88060,
15/10/20,VA,164124,154126
15/10/20,MN,117106,
15/10/20,WI,171122,162325
15/10/20,AZ,228876,223820
15/10/20,ME,5865,5243
15/10/20,VI,1329,
15/10/20,VT,1903,
15/10/20,SC,162608,155225
15/10/20,KY,84195,71896
15/10/20,NH,9426,
15/10/20,NE,55430,
15/10/20,RMI,0,0
15/10/20,OH,175843,165627
15/10/20,AR,96524,
15/10/20,NYC,253904,247391
15/10/20,TN,228061,216847
15/10/20,FL,735685,
15/10/20,CO,81918,76377
15/10/20,IA,103638,
15/10/20,MA,141579,138651
15/10/20,TX,809808,
15/10/20,AK,10383,
15/10/20,PW,0,
15/10/20,WV,19082,18360
16/10/20,RMI,0,0
16/10/20,GA,360530,336558
16/10/20,IA,104972,
16/10/20,OK,113034,104289
16/10/20,AR,97539,
16/10/20,NY,228173,
16/10/20,MA,142346,139353
16/10/20,NV,88781,
16/10/20,VA,165238,155068
16/10/20,MT,21595,21595
16/10/20,FSM,0,0
16/10/20,IL,339761,336174
16/10/20,MO,167023,
16/10/20,WI,175227,166186
16/10/20,ME,5902,5279
16/10/20,AL,181991,155159
16/10/20,IN,143495,
16/10/20,WA,96894,
16/10/20,GU,3538,
16/10/20,MS,112317,99694
16/10/20,DC,16255,
16/10/20,NJ,225188,
16/10/20,MN,119396,
16/10/20,NE,56718,
16/10/20,MI,261473,236871
16/10/20,ND,31261,31261
16/10/20,OR,38935,37215
16/10/20,LA,177726,
16/10/20,SC,163764,156211
16/10/20,DE,22724,21635
16/10/20,CT,62830,60309
16/10/20,AZ,229615,224528
16/10/20,NH,9514,
16/10/20,CA,893154,
16/10/20,MD,135127,
16/10/20,ID,51704,46086
16/10/20,WY,8665,7337
16/10/20,RI,28107,
16/10/20,KY,85506,72924
16/10/20,NC,241623,233732
16/10/20,VI,1329,
16/10/20,VT,1917,
16/10/20,SD,31805,
16/10/20,FL,739050,
16/10/20,KS,70855,66001
16/10/20,TX,815678,
16/10/20,TN,230713,219209
16/10/20,WV,19580,18718
16/10/20,MP,86,86
16/10/20,NM,35770,
16/10/20,NYC,254538,247936
16/10/20,PW,0,
16/10/20,AK,10604,
16/10/20,HI,13813,
16/10/20,PA,179086,172169
16/10/20,UT,91957,91957
16/10/20,AS,0,
16/10/20,PR,56650,28293
16/10/20,OH,177991,167674
16/10/20,CO,83230,77557
17/10/20,SD,32611,
17/10/20,AR,98422,
17/10/20,IA,106263,
17/10/20,NYC,254538,247936
17/10/20,UT,93297,93297
17/10/20,AS,0,
17/10/20,AK,10814,
17/10/20,HI,13907,
17/10/20,KS,70855,66001
17/10/20,MA,142930,139903
17/10/20,WV,19801,18903
17/10/20,OK,114273,105283
17/10/20,FL,743018,
17/10/20,NE,57338,
17/10/20,MT,22233,22233
17/10/20,WA,97671,
17/10/20,KY,86797,73915
17/10/20,ME,5940,5310
17/10/20,DC,16334,
17/10/20,OR,39316,37596
17/10/20,CT,62830,60309
17/10/20,MN,121090,
17/10/20,IL,343390,339803
17/10/20,DE,22942,21849
17/10/20,AL,182729,155734
17/10/20,AZ,230537,225394
17/10/20,VT,1926,
17/10/20,WI,175227,166186
17/10/20,MI,263305,238505
17/10/20,NC,243725,235597
17/10/20,NH,9624,
17/10/20,ID,52582,46754
17/10/20,MD,135657,
17/10/20,FSM,0,0
17/10/20,MO,167960,
17/10/20,GU,3538,
17/10/20,VA,166138,155838
17/10/20,SC,164850,157154
17/10/20,ND,31978,31978
17/10/20,CA,896079,
17/10/20,NV,89750,
17/10/20,IN,145977,
17/10/20,MS,112718,99992
17/10/20,NJ,226276,
17/10/20,VI,1335,
17/10/20,RI,28406,
17/10/20,WY,8816,7479
17/10/20,LA,177726,
17/10/20,GA,362517,338094
17/10/20,TX,820563,
17/10/20,CO,84369,78569
17/10/20,PA,180943,173850
17/10/20,NY,229151,
17/10/20,RMI,0,0
17/10/20,MP,86,86
17/10/20,NM,36343,
17/10/20,PW,0,
17/10/20,PR,57293,28711
17/10/20,TN,233080,221334
17/10/20,OH,180225,169811
18/10/20,NM,36788,
18/10/20,KS,70855,66001
18/10/20,FL,745492,
18/10/20,WV,20081,19142
18/10/20,MP,86,86
18/10/20,SD,33269,
18/10/20,AR,99066,
18/10/20,NY,229929,
18/10/20,NYC,255817,248953
18/10/20,UT,94394,94394
18/10/20,PR,57950,29138
18/10/20,ID,53092,47175
18/10/20,ND,32637,32637
18/10/20,KY,87607,74600
18/10/20,MT,22821,22821
18/10/20,MN,124439,
18/10/20,GU,3538,
18/10/20,CT,62830,60309
18/10/20,DE,23196,22098
18/10/20,RI,28532,
18/10/20,FSM,0,0
18/10/20,WI,175227,166186
18/10/20,VA,166828,156439
18/10/20,IL,347635,344048
18/10/20,MI,264950,240009
18/10/20,WY,9025,7673
18/10/20,IN,147582,
18/10/20,NV,90357,
